@relation Unknown

@attribute LVFAILURE {TRUE,FALSE}
@attribute HISTORY {TRUE,FALSE}
@attribute HYPOVOLEMIA {TRUE,FALSE}
@attribute LVEDVOLUME {LOW,NORMAL,HIGH}
@attribute CVP {LOW,NORMAL,HIGH}
@attribute PCWP {LOW,NORMAL,HIGH}
@attribute STROKEVOLUME {LOW,NORMAL,HIGH}
@attribute ERRLOWOUTPUT {TRUE,FALSE}
@attribute INTUBATION {NORMAL,ESOPHAGEAL,ONESIDED}
@attribute KINKEDTUBE {TRUE,FALSE}
@attribute DISCONNECT {TRUE,FALSE}
@attribute MINVOLSET {LOW,NORMAL,HIGH}
@attribute VENTMACH {ZERO,LOW,NORMAL,HIGH}
@attribute VENTTUBE {ZERO,LOW,NORMAL,HIGH}
@attribute VENTLUNG {ZERO,LOW,NORMAL,HIGH}
@attribute VENTALV {ZERO,LOW,NORMAL,HIGH}
@attribute ARTCO2 {LOW,NORMAL,HIGH}
@attribute INSUFFANESTH {TRUE,FALSE}
@attribute FIO2 {LOW,NORMAL}
@attribute PVSAT {LOW,NORMAL,HIGH}
@attribute PULMEMBOLUS {TRUE,FALSE}
@attribute SHUNT {NORMAL,HIGH}
@attribute SAO2 {LOW,NORMAL,HIGH}
@attribute ANAPHYLAXIS {TRUE,FALSE}
@attribute TPR {LOW,NORMAL,HIGH}
@attribute CATECHOL {NORMAL,HIGH}
@attribute HR {LOW,NORMAL,HIGH}
@attribute HRBP {LOW,NORMAL,HIGH}
@attribute ERRCAUTER {TRUE,FALSE}
@attribute HREKG {LOW,NORMAL,HIGH}
@attribute HRSAT {LOW,NORMAL,HIGH}
@attribute EXPCO2 {ZERO,LOW,NORMAL,HIGH}
@attribute MINVOL {ZERO,LOW,NORMAL,HIGH}
@attribute PAP {LOW,NORMAL,HIGH}
@attribute PRESS {ZERO,LOW,NORMAL,HIGH}
@attribute CO {LOW,NORMAL,HIGH}
@attribute BP {LOW,NORMAL,HIGH}

@data
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,LOW,HIGH,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,HIGH,NORMAL,NORMAL,LOW,LOW
FALSE,FALSE,TRUE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,LOW,HIGH,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,HIGH,NORMAL,LOW,HIGH,LOW
FALSE,FALSE,FALSE,LOW,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,LOW,HIGH,LOW
FALSE,FALSE,TRUE,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,ZERO,ZERO,ZERO,ZERO,HIGH,FALSE,LOW,LOW,FALSE,NORMAL,LOW,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,LOW,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,LOW,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,HIGH,LOW,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,LOW,NORMAL,NORMAL,HIGH,HIGH
TRUE,FALSE,FALSE,LOW,LOW,LOW,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,NORMAL,LOW,LOW,FALSE,HIGH,NORMAL,LOW,ZERO,NORMAL,LOW,LOW,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,NORMAL,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,ONESIDED,FALSE,FALSE,NORMAL,NORMAL,LOW,HIGH,LOW,HIGH,FALSE,NORMAL,LOW,FALSE,HIGH,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,HIGH,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,NORMAL,LOW,FALSE,LOW,LOW,LOW,ZERO,NORMAL,NORMAL,NORMAL,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,LOW,NORMAL,HIGH,HIGH
FALSE,FALSE,TRUE,HIGH,NORMAL,HIGH,LOW,FALSE,NORMAL,FALSE,FALSE,LOW,LOW,ZERO,LOW,HIGH,NORMAL,TRUE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,HIGH,TRUE,NORMAL,NORMAL,ZERO,HIGH,NORMAL,HIGH,LOW,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,NORMAL,HIGH,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,ZERO,ZERO,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,LOW,FALSE,LOW,LOW,LOW,ZERO,NORMAL,LOW,NORMAL,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,NORMAL,HIGH,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,NORMAL,HIGH,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,ZERO,ZERO,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,TRUE,NORMAL,NORMAL,LOW,ZERO,LOW,HIGH,NORMAL,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,LOW,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,LOW,FALSE,LOW,LOW,LOW,ZERO,NORMAL,ZERO,NORMAL,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,NORMAL,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,ZERO,ZERO,NORMAL,HIGH,LOW,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,TRUE,NORMAL,NORMAL,ZERO,LOW,HIGH,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,FALSE,LOW,LOW,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,HIGH,HIGH,HIGH,LOW,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,TRUE,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,LOW,HIGH,HIGH,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,ZERO,ZERO,LOW,HIGH,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,ZERO,HIGH,NORMAL,HIGH,HIGH,HIGH
FALSE,TRUE,TRUE,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,TRUE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,LOW,LOW
FALSE,FALSE,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,NORMAL,TRUE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,LOW,NORMAL,HIGH,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,LOW,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,TRUE,NORMAL,NORMAL,LOW,ZERO,NORMAL,LOW,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,LOW,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,LOW,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,NORMAL,HIGH,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,ZERO,ZERO,LOW,HIGH,NORMAL,NORMAL
FALSE,FALSE,FALSE,LOW,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,TRUE,NORMAL,NORMAL,ZERO,LOW,HIGH,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,NORMAL,NORMAL,TRUE,LOW,LOW,LOW,HIGH,NORMAL,HIGH,NORMAL,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,LOW,HIGH,HIGH
FALSE,FALSE,TRUE,LOW,LOW,LOW,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,NORMAL,NORMAL,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,NORMAL,HIGH,LOW,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,HIGH,LOW,NORMAL,HIGH,HIGH,NORMAL
FALSE,FALSE,TRUE,HIGH,HIGH,HIGH,NORMAL,FALSE,ONESIDED,FALSE,TRUE,NORMAL,NORMAL,ZERO,ZERO,NORMAL,NORMAL,FALSE,NORMAL,LOW,FALSE,HIGH,LOW,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,NORMAL,HIGH,LOW,HIGH,LOW
FALSE,FALSE,TRUE,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,NORMAL,LOW,FALSE,LOW,LOW,LOW,ZERO,LOW,HIGH,LOW,LOW
FALSE,FALSE,TRUE,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,LOW,LOW,LOW,ZERO,NORMAL,LOW,LOW,LOW
FALSE,FALSE,TRUE,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,LOW,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,TRUE,NORMAL,NORMAL,LOW,ZERO,NORMAL,HIGH,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,LOW,HIGH,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,NORMAL,HIGH,HIGH
FALSE,FALSE,TRUE,HIGH,HIGH,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,NORMAL,FALSE,HIGH,HIGH,LOW,ZERO,HIGH,NORMAL,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,NORMAL,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,HIGH
FALSE,FALSE,TRUE,HIGH,NORMAL,HIGH,LOW,FALSE,NORMAL,FALSE,FALSE,LOW,LOW,ZERO,LOW,HIGH,LOW,FALSE,NORMAL,HIGH,TRUE,HIGH,NORMAL,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,HIGH,HIGH,NORMAL,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,ONESIDED,FALSE,FALSE,NORMAL,NORMAL,LOW,LOW,LOW,HIGH,FALSE,NORMAL,LOW,FALSE,HIGH,LOW,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,NORMAL,ZERO,NORMAL,HIGH,HIGH,LOW
FALSE,FALSE,TRUE,HIGH,NORMAL,HIGH,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,NORMAL,HIGH,LOW,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,LOW,FALSE,LOW,LOW,HIGH,LOW,NORMAL,HIGH,NORMAL,NORMAL
FALSE,TRUE,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,HIGH,ZERO,NORMAL,HIGH,HIGH,LOW
FALSE,FALSE,TRUE,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,TRUE,HIGH,HIGH,NORMAL,HIGH,LOW,HIGH,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,LOW,HIGH,HIGH
FALSE,TRUE,TRUE,HIGH,NORMAL,HIGH,NORMAL,TRUE,NORMAL,FALSE,TRUE,NORMAL,ZERO,ZERO,LOW,HIGH,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,NORMAL,NORMAL,LOW,FALSE,LOW,LOW,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,NORMAL,LOW,ZERO,NORMAL,HIGH,HIGH,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,HIGH,HIGH,HIGH,LOW,HIGH,LOW,TRUE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,HIGH,NORMAL,LOW,HIGH,LOW
FALSE,FALSE,FALSE,LOW,LOW,LOW,LOW,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,LOW,HIGH,LOW,LOW
FALSE,FALSE,FALSE,NORMAL,LOW,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,LOW,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,LOW,HIGH,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,HIGH
FALSE,TRUE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,LOW,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,NORMAL,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,NORMAL,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,TRUE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,LOW
FALSE,FALSE,TRUE,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,LOW,HIGH,HIGH
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,HIGH,HIGH,HIGH,LOW,HIGH,LOW,FALSE,LOW,NORMAL,FALSE,NORMAL,NORMAL,FALSE,LOW,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,LOW,HIGH,HIGH,HIGH,TRUE,NORMAL,NORMAL,LOW,ZERO,NORMAL,HIGH,HIGH,LOW
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,LOW,TRUE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,ZERO,ZERO,NORMAL,LOW,HIGH,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,TRUE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,HIGH,NORMAL,FALSE,HIGH,HIGH,LOW,ZERO,NORMAL,HIGH,HIGH,NORMAL
FALSE,FALSE,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,TRUE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,FALSE,NORMAL,LOW,TRUE,HIGH,LOW,FALSE,LOW,HIGH,HIGH,NORMAL,FALSE,HIGH,HIGH,LOW,ZERO,HIGH,LOW,HIGH,LOW
